talking131_city_attribute_淄博市_METAACCOUNT20180509002                                                                            ,680,449
talking131_city_attribute_淮北市_METAACCOUNT20180509002                                                                            ,632,402
talking131_city_attribute_淮南市_METAACCOUNT20180509002                                                                            ,664,434
talking131_city_attribute_淮安市_METAACCOUNT20180509002                                                                            ,656,428
talking131_city_attribute_深圳市_METAACCOUNT20180509002                                                                            ,696,471
talking131_city_attribute_清远市_METAACCOUNT20180509002                                                                            ,616,391
talking131_city_attribute_温州市_METAACCOUNT20180509002                                                                            ,656,424
talking131_city_attribute_渭南市_METAACCOUNT20180509002                                                                            ,640,414
talking131_city_attribute_湖州市_METAACCOUNT20180509002                                                                            ,656,431
talking131_city_attribute_湘潭市_METAACCOUNT20180509002                                                                            ,632,401
talking131_city_attribute_湘西土家族苗族自治州_METAACCOUNT20180509002                                                                     ,656,417
talking131_city_attribute_湛江市_METAACCOUNT20180509002                                                                            ,656,427
talking131_city_attribute_滁州市_METAACCOUNT20180509002                                                                            ,632,404
talking131_city_attribute_滨州市_METAACCOUNT20180509002                                                                            ,664,432
talking131_city_attribute_漯河市_METAACCOUNT20180509002                                                                            ,624,398
talking131_city_attribute_漳州市_METAACCOUNT20180509002                                                                            ,624,394
talking131_city_attribute_潍坊市_METAACCOUNT20180509002                                                                            ,648,417
talking131_city_attribute_濮阳市_METAACCOUNT20180509002                                                                            ,640,415
talking131_city_attribute_烟台市_METAACCOUNT20180509002                                                                            ,672,444
talking131_city_attribute_焦作市_METAACCOUNT20180509002                                                                            ,648,423
talking131_city_attribute_牡丹江市_METAACCOUNT20180509002                                                                           ,656,422
talking131_city_attribute_玉林市_METAACCOUNT20180509002                                                                            ,624,398
talking131_city_attribute_玉溪市_METAACCOUNT20180509002                                                                            ,632,403
talking131_city_attribute_珠海市_METAACCOUNT20180509002                                                                            ,664,436
talking131_city_attribute_白城市_METAACCOUNT20180509002                                                                            ,632,400
talking131_city_attribute_白山市_METAACCOUNT20180509002                                                                            ,624,392
talking131_city_attribute_白银市_METAACCOUNT20180509002                                                                            ,624,399
talking131_city_attribute_益阳市_METAACCOUNT20180509002                                                                            ,640,413
talking131_city_attribute_盐城市_METAACCOUNT20180509002                                                                            ,672,442
talking131_city_attribute_盘锦市_METAACCOUNT20180509002                                                                            ,656,428
talking131_city_attribute_眉山市_METAACCOUNT20180509002                                                                            ,672,443
talking131_city_attribute_石嘴山市_METAACCOUNT20180509002                                                                           ,648,415
talking131_city_attribute_石家庄_METAACCOUNT20180523001                                                                            ,616,386
talking131_city_attribute_石家庄市_METAACCOUNT20180509002                                                                           ,680,448
talking131_city_attribute_石河子市_METAACCOUNT20180509002                                                                           ,632,404
talking131_city_attribute_福州市_METAACCOUNT20180509002                                                                            ,656,428
talking131_city_attribute_秦皇岛市_METAACCOUNT20180509002                                                                           ,656,424
talking131_city_attribute_红河哈尼族彝族自治州_METAACCOUNT20180509002                                                                     ,688,447
talking131_city_attribute_绍兴市_METAACCOUNT20180509002                                                                            ,712,485
talking131_city_attribute_绥化市_METAACCOUNT20180509002                                                                            ,624,399
talking131_city_attribute_绵阳市_METAACCOUNT20180509002                                                                            ,672,442
talking131_city_attribute_聊城市_METAACCOUNT20180509002                                                                            ,656,430
talking131_city_attribute_肇庆市_METAACCOUNT20180509002                                                                            ,616,390
talking131_city_attribute_自贡市_METAACCOUNT20180509002                                                                            ,656,428
talking131_city_attribute_舟山市_METAACCOUNT20180509002                                                                            ,624,394
talking131_city_attribute_芜湖市_METAACCOUNT20180509002                                                                            ,640,413
talking131_city_attribute_苏州市_METAACCOUNT20180509002                                                                            ,744,519
talking131_city_attribute_茂名市_METAACCOUNT20180509002                                                                            ,640,408
talking131_city_attribute_荆州市_METAACCOUNT20180509002                                                                            ,632,402
talking131_city_attribute_荆门市_METAACCOUNT20180509002                                                                            ,648,423
talking131_city_attribute_莆田市_METAACCOUNT20180509002                                                                            ,632,401
talking131_city_attribute_莱芜市_METAACCOUNT20180509002                                                                            ,632,403
talking131_city_attribute_菏泽市_METAACCOUNT20180509002                                                                            ,648,423
talking131_city_attribute_萍乡市_METAACCOUNT20180509002                                                                            ,640,413
talking131_city_attribute_营口市_METAACCOUNT20180509002                                                                            ,648,423
talking131_city_attribute_葫芦岛市_METAACCOUNT20180509002                                                                           ,640,408
talking131_city_attribute_蚌埠市_METAACCOUNT20180509002                                                                            ,648,420
talking131_city_attribute_衡水市_METAACCOUNT20180509002                                                                            ,632,403
talking131_city_attribute_衡阳市_METAACCOUNT20180509002                                                                            ,656,426
talking131_city_attribute_衢州市_METAACCOUNT20180509002                                                                            ,640,410
talking131_city_attribute_襄阳市_METAACCOUNT20180509002                                                                            ,664,432
talking131_city_attribute_西双版纳傣族自治州_METAACCOUNT20180509002                                                                      ,672,431
talking131_city_attribute_西宁市_METAACCOUNT20180509002                                                                            ,656,427
talking131_city_attribute_西安市_METAACCOUNT20180509002                                                                            ,728,503
talking131_city_attribute_许昌市_METAACCOUNT20180509002                                                                            ,640,415
talking131_city_attribute_贵港市_METAACCOUNT20180509002                                                                            ,648,417
talking131_city_attribute_贵阳市_METAACCOUNT20180509002                                                                            ,664,436
talking131_city_attribute_贺州市_METAACCOUNT20180509002                                                                            ,624,394
talking131_city_attribute_资阳市_METAACCOUNT20180509002                                                                            ,664,433
talking131_city_attribute_赣州市_METAACCOUNT20180509002                                                                            ,632,406
talking131_city_attribute_赤峰市_METAACCOUNT20180509002                                                                            ,640,409
talking131_city_attribute_辽源市_METAACCOUNT20180509002                                                                            ,624,395
talking131_city_attribute_辽阳市_METAACCOUNT20180509002                                                                            ,648,419
talking131_city_attribute_达州市_METAACCOUNT20180509002                                                                            ,632,401
talking131_city_attribute_运城市_METAACCOUNT20180509002                                                                            ,648,419
talking131_city_attribute_连云港市_METAACCOUNT20180509002                                                                           ,664,435
talking131_city_attribute_通化市_METAACCOUNT20180509002                                                                            ,632,402
talking131_city_attribute_通辽市_METAACCOUNT20180509002                                                                            ,648,417
talking131_city_attribute_遂宁市_METAACCOUNT20180509002                                                                            ,664,438
talking131_city_attribute_遵义市_METAACCOUNT20180509002                                                                            ,648,416
talking131_city_attribute_邢台市_METAACCOUNT20180509002                                                                            ,648,422
talking131_city_attribute_邯郸市_METAACCOUNT20180509002                                                                            ,640,409
talking131_city_attribute_邵阳市_METAACCOUNT20180509002                                                                            ,624,397
talking131_city_attribute_郑州市_METAACCOUNT20180509002                                                                            ,704,477
talking131_city_attribute_郴州市_METAACCOUNT20180509002                                                                            ,632,407
talking131_city_attribute_鄂尔多斯市_METAACCOUNT20180509002                                                                          ,672,440
talking131_city_attribute_鄂州市_METAACCOUNT20180509002                                                                            ,616,387
talking131_city_attribute_酒泉市_METAACCOUNT20180509002                                                                            ,624,396
talking131_city_attribute_重庆市_METAACCOUNT20180509002                                                                            ,680,448
talking131_city_attribute_金华市_METAACCOUNT20180509002                                                                            ,672,446
talking131_city_attribute_金昌市_METAACCOUNT20180509002                                                                            ,624,393
talking131_city_attribute_钦州市_METAACCOUNT20180509002                                                                            ,624,397
talking131_city_attribute_铁岭市_METAACCOUNT20180509002                                                                            ,640,415
talking131_city_attribute_铜仁市_METAACCOUNT20180509002                                                                            ,624,392
talking131_city_attribute_铜川市_METAACCOUNT20180509002                                                                            ,616,388
talking131_city_attribute_铜陵市_METAACCOUNT20180509002                                                                            ,632,404
talking131_city_attribute_银川市_METAACCOUNT20180509002                                                                            ,648,421
talking131_city_attribute_锡林郭勒盟_METAACCOUNT20180509002                                                                          ,656,422
talking131_city_attribute_锦州市_METAACCOUNT20180509002                                                                            ,664,432
talking131_city_attribute_镇江市_METAACCOUNT20180509002                                                                            ,672,447
talking131_city_attribute_长春_METAACCOUNT20180523001                                                                             ,608,382
talking131_city_attribute_长春市_METAACCOUNT20180509002                                                                            ,664,439
talking131_city_attribute_长沙市_METAACCOUNT20180509002                                                                            ,736,506
talking131_city_attribute_长治市_METAACCOUNT20180509002                                                                            ,648,416
talking131_city_attribute_阜新市_METAACCOUNT20180509002                                                                            ,632,403
talking131_city_attribute_阜阳市_METAACCOUNT20180509002                                                                            ,648,423
talking131_city_attribute_阳江市_METAACCOUNT20180509002                                                                            ,624,393
talking131_city_attribute_阳泉市_METAACCOUNT20180509002                                                                            ,632,404
talking131_city_attribute_阿克苏地区_METAACCOUNT20180509002                                                                          ,648,418
talking131_city_attribute_阿拉善盟_METAACCOUNT20180509002                                                                           ,632,399
talking131_city_attribute_陇南市_METAACCOUNT20180509002                                                                            ,616,389
talking131_city_attribute_随州市_METAACCOUNT20180509002                                                                            ,640,413
talking131_city_attribute_雅安市_METAACCOUNT20180509002                                                                            ,624,392
talking131_city_attribute_青岛市_METAACCOUNT20180509002                                                                            ,688,461
talking131_city_attribute_鞍山市_METAACCOUNT20180509002                                                                            ,656,425
talking131_city_attribute_马鞍山市_METAACCOUNT20180509002                                                                           ,656,426
talking131_city_attribute_驻马店市_METAACCOUNT20180509002                                                                           ,632,403
talking131_city_attribute_鸡西市_METAACCOUNT20180509002                                                                            ,624,396
talking131_city_attribute_鹤岗市_METAACCOUNT20180509002                                                                            ,624,393
talking131_city_attribute_鹰潭市_METAACCOUNT20180509002                                                                            ,624,394
talking131_city_attribute_黄冈市_METAACCOUNT20180509002                                                                            ,624,397
talking131_city_attribute_黄山市_METAACCOUNT20180509002                                                                            ,624,394
talking131_city_attribute_黄石市_METAACCOUNT20180509002                                                                            ,656,424
talking131_city_attribute_黔东南苗族侗族自治州_METAACCOUNT20180509002                                                                     ,664,424
talking131_city_attribute_黔西南布依族苗族自治州_METAACCOUNT20180509002                                                                    ,680,434
talking131_city_attribute_齐齐哈尔市_METAACCOUNT20180509002                                                                          ,664,428
talking131_city_attribute_龙岩市_METAACCOUNT20180509002                                                                            ,624,395
talking131_city_name_attribute_上海市_METAACCOUNT20170824001                                                                       ,656,428
talking131_city_name_attribute_上海市_METAACCOUNT20170824002                                                                       ,632,402
talking131_city_name_attribute_上饶市_METAACCOUNT20170824001                                                                       ,664,433
talking131_city_name_attribute_上饶市_METAACCOUNT20170824002                                                                       ,616,389
talking131_city_name_attribute_中山市_METAACCOUNT20170824001                                                                       ,648,420
talking131_city_name_attribute_中山市_METAACCOUNT20170824002                                                                       ,632,404
talking131_city_name_attribute_乌鲁木齐市_METAACCOUNT20170824001                                                                     ,680,446
talking131_city_name_attribute_乌鲁木齐市_METAACCOUNT20170824002                                                                     ,664,428
talking131_city_name_attribute_佛山市_METAACCOUNT20170824001                                                                       ,624,399
talking131_city_name_attribute_佛山市_METAACCOUNT20170824002                                                                       ,616,388
talking131_city_name_attribute_保定市_METAACCOUNT20170824001                                                                       ,656,430
talking131_city_name_attribute_保定市_METAACCOUNT20170824002                                                                       ,632,401
talking131_city_name_attribute_北京市_METAACCOUNT20170824001                                                                       ,664,438
talking131_city_name_attribute_北京市_METAACCOUNT20170824002                                                                       ,632,405
talking131_city_name_attribute_南京市_METAACCOUNT20170824001                                                                       ,656,426
talking131_city_name_attribute_南京市_METAACCOUNT20170824002                                                                       ,640,409
talking131_city_name_attribute_合肥市_METAACCOUNT20170824001                                                                       ,656,430
talking131_city_name_attribute_合肥市_METAACCOUNT20170824002                                                                       ,624,393
talking131_city_name_attribute_哈尔滨市_METAACCOUNT20170824001                                                                      ,672,442
talking131_city_name_attribute_哈尔滨市_METAACCOUNT20170824002                                                                      ,648,418
talking131_city_name_attribute_天津市_METAACCOUNT20170824001                                                                       ,656,428
talking131_city_name_attribute_天津市_METAACCOUNT20170824002                                                                       ,624,399
talking131_city_name_attribute_太原市_METAACCOUNT20170824001                                                                       ,648,416
talking131_city_name_attribute_太原市_METAACCOUNT20170824002                                                                       ,624,396
talking131_city_name_attribute_宁波市_METAACCOUNT20170824001                                                                       ,664,434
talking131_city_name_attribute_宁波市_METAACCOUNT20170824002                                                                       ,632,404
talking131_city_name_attribute_广州市_METAACCOUNT20170824001                                                                       ,664,438
talking131_city_name_attribute_广州市_METAACCOUNT20170824002                                                                       ,632,406
talking131_city_name_attribute_庆阳市_METAACCOUNT20170824001                                                                       ,640,414
talking131_city_name_attribute_庆阳市_METAACCOUNT20170824002                                                                       ,624,395
talking131_city_name_attribute_开封市_METAACCOUNT20170824001                                                                       ,656,428
talking131_city_name_attribute_开封市_METAACCOUNT20170824002                                                                       ,632,403
talking131_city_name_attribute_成都市_METAACCOUNT20170824001                                                                       ,664,435
talking131_city_name_attribute_成都市_METAACCOUNT20170824002                                                                       ,632,404
talking131_city_name_attribute_无锡市_METAACCOUNT20170824001                                                                       ,648,417
talking131_city_name_attribute_无锡市_METAACCOUNT20170824002                                                                       ,616,391
talking131_city_name_attribute_昆明市_METAACCOUNT20170824001                                                                       ,656,426
talking131_city_name_attribute_昆明市_METAACCOUNT20170824002                                                                       ,632,402
talking131_city_name_attribute_株洲市_METAACCOUNT20170824001                                                                       ,664,437
talking131_city_name_attribute_株洲市_METAACCOUNT20170824002                                                                       ,632,405
talking131_city_name_attribute_武汉市_METAACCOUNT20170824001                                                                       ,664,438
talking131_city_name_attribute_武汉市_METAACCOUNT20170824002                                                                       ,648,420
talking131_city_name_attribute_沈阳市_METAACCOUNT20170824001                                                                       ,680,448
talking131_city_name_attribute_沈阳市_METAACCOUNT20170824002                                                                       ,632,406
talking131_city_name_attribute_济南市_METAACCOUNT20170824001                                                                       ,656,430
talking131_city_name_attribute_济南市_METAACCOUNT20170824002                                                                       ,632,402
talking131_city_name_attribute_海口市_METAACCOUNT20170824001                                                                       ,672,440
talking131_city_name_attribute_海口市_METAACCOUNT20170824002                                                                       ,632,406
talking131_city_name_attribute_海西蒙古族藏族自治州_METAACCOUNT20170824001                                                                ,704,458
talking131_city_name_attribute_海西蒙古族藏族自治州_METAACCOUNT20170824002                                                                ,680,440
talking131_city_name_attribute_深圳市_METAACCOUNT20170824001                                                                       ,664,433
talking131_city_name_attribute_深圳市_METAACCOUNT20170824002                                                                       ,632,401
talking131_city_name_attribute_滁州市_METAACCOUNT20170824001                                                                       ,656,429
talking131_city_name_attribute_滁州市_METAACCOUNT20170824002                                                                       ,624,394
talking131_city_name_attribute_澳门特别行政区_METAACCOUNT20170824001                                                                   ,680,446
talking131_city_name_attribute_澳门特别行政区_METAACCOUNT20170824002                                                                   ,648,412
talking131_city_name_attribute_烟台市_METAACCOUNT20170824001                                                                       ,672,441
talking131_city_name_attribute_烟台市_METAACCOUNT20170824002                                                                       ,632,407
talking131_city_name_attribute_石家庄市_METAACCOUNT20170824001                                                                      ,656,424
talking131_city_name_attribute_石家庄市_METAACCOUNT20170824002                                                                      ,640,406
talking131_city_name_attribute_福州市_METAACCOUNT20170824001                                                                       ,656,425
talking131_city_name_attribute_福州市_METAACCOUNT20170824002                                                                       ,632,406
talking131_city_name_attribute_苏州市_METAACCOUNT20170824001                                                                       ,664,434
talking131_city_name_attribute_苏州市_METAACCOUNT20170824002                                                                       ,640,411
talking131_city_name_attribute_荆州市_METAACCOUNT20170824001                                                                       ,664,432
talking131_city_name_attribute_荆州市_METAACCOUNT20170824002                                                                       ,632,405
talking131_city_name_attribute_蚌埠市_METAACCOUNT20170824001                                                                       ,656,429
talking131_city_name_attribute_蚌埠市_METAACCOUNT20170824002                                                                       ,632,405
talking131_city_name_attribute_衡阳市_METAACCOUNT20170824001                                                                       ,640,411
talking131_city_name_attribute_衡阳市_METAACCOUNT20170824002                                                                       ,624,399
talking131_city_name_attribute_西宁市_METAACCOUNT20170824001                                                                       ,664,439
talking131_city_name_attribute_西宁市_METAACCOUNT20170824002                                                                       ,632,401
talking131_city_name_attribute_西安市_METAACCOUNT20170824001                                                                       ,656,427
talking131_city_name_attribute_西安市_METAACCOUNT20170824002                                                                       ,624,394
talking131_city_name_attribute_贵阳市_METAACCOUNT20170824001                                                                       ,664,434
talking131_city_name_attribute_贵阳市_METAACCOUNT20170824002                                                                       ,632,406
talking131_city_name_attribute_遵义市_METAACCOUNT20170824001                                                                       ,656,425
talking131_city_name_attribute_遵义市_METAACCOUNT20170824002                                                                       ,624,399
talking131_city_name_attribute_邵阳市_METAACCOUNT20170824001                                                                       ,656,428
talking131_city_name_attribute_邵阳市_METAACCOUNT20170824002                                                                       ,632,407
talking131_city_name_attribute_重庆市_METAACCOUNT20170824001                                                                       ,656,429
talking131_city_name_attribute_重庆市_METAACCOUNT20170824002                                                                       ,632,402
talking131_city_name_attribute_金华市_METAACCOUNT20170824001                                                                       ,664,439
talking131_city_name_attribute_金华市_METAACCOUNT20170824002                                                                       ,640,408
talking131_city_name_attribute_长沙市_METAACCOUNT20170824001                                                                       ,648,416
talking131_city_name_attribute_长沙市_METAACCOUNT20170824002                                                                       ,624,395
talking131_city_name_attribute_青岛市_METAACCOUNT20170824001                                                                       ,648,419
talking131_city_name_attribute_青岛市_METAACCOUNT20170824002                                                                       ,632,400
talking131_city_name_attribute_香港特别行政区_METAACCOUNT20170824001                                                                   ,672,436
talking131_city_name_attribute_香港特别行政区_METAACCOUNT20170824002                                                                   ,656,421
talking131_city_name_attribute_黄山市_METAACCOUNT20170824001                                                                       ,648,419
talking131_city_name_attribute_黄山市_METAACCOUNT20170824002                                                                       ,624,399
talking131_city_name_attribute_黔西南布依族苗族自治州_METAACCOUNT20170824001                                                               ,704,463
talking131_city_name_attribute_黔西南布依族苗族自治州_METAACCOUNT20170824002                                                               ,688,447
talking131_common_city_attribute_上海_METAACCOUNT20170824001                                                                      ,704,477
talking131_common_city_attribute_上饶_METAACCOUNT20170824001                                                                      ,648,422
talking131_common_city_attribute_中山_METAACCOUNT20170824001                                                                      ,648,425
talking131_common_city_attribute_义乌_METAACCOUNT20170824001                                                                      ,648,421
talking131_common_city_attribute_乌鲁木齐_METAACCOUNT20170824001                                                                    ,664,434
talking131_common_city_attribute_九江_METAACCOUNT20170824001                                                                      ,664,441
talking131_common_city_attribute_佛山_METAACCOUNT20170824001                                                                      ,664,436
talking131_common_city_attribute_保定_METAACCOUNT20170824001                                                                      ,656,427
talking131_common_city_attribute_北京_METAACCOUNT20170824001                                                                      ,680,452
talking131_common_city_attribute_十堰_METAACCOUNT20170824001                                                                      ,648,422
talking131_common_city_attribute_南京_METAACCOUNT20170824001                                                                      ,680,454
talking131_common_city_attribute_南宁_METAACCOUNT20170824001                                                                      ,640,411
talking131_common_city_attribute_南昌_METAACCOUNT20170824001                                                                      ,680,450
talking131_common_city_attribute_厦门_METAACCOUNT20170824001                                                                      ,656,426
talking131_common_city_attribute_台湾_METAACCOUNT20170824001                                                                      ,672,444
talking131_common_city_attribute_合肥_METAACCOUNT20170824001                                                                      ,680,457
talking131_common_city_attribute_哈尔滨_METAACCOUNT20170824001                                                                     ,688,457
talking131_common_city_attribute_大理_METAACCOUNT20170824001                                                                      ,656,426
talking131_common_city_attribute_天津_METAACCOUNT20170824001                                                                      ,672,446
talking131_common_city_attribute_太原_METAACCOUNT20170824001                                                                      ,648,419
talking131_common_city_attribute_宁波_METAACCOUNT20170824001                                                                      ,664,441
talking131_common_city_attribute_常德_METAACCOUNT20170824001                                                                      ,648,422
talking131_common_city_attribute_广州_METAACCOUNT20170824001                                                                      ,696,468
talking131_common_city_attribute_庆阳_METAACCOUNT20170824001                                                                      ,672,442
talking131_common_city_attribute_开封_METAACCOUNT20170824001                                                                      ,648,419
talking131_common_city_attribute_成都_METAACCOUNT20170824001                                                                      ,688,458
talking131_common_city_attribute_扬州_METAACCOUNT20170824001                                                                      ,648,420
talking131_common_city_attribute_抚州_METAACCOUNT20170824001                                                                      ,648,421
talking131_common_city_attribute_无锡_METAACCOUNT20170824001                                                                      ,680,457
talking131_common_city_attribute_昆明_METAACCOUNT20170824001                                                                      ,664,441
talking131_common_city_attribute_景德镇_METAACCOUNT20170824001                                                                     ,664,433
talking131_common_city_attribute_杭州_METAACCOUNT20170824001                                                                      ,680,454
talking131_common_city_attribute_株洲_METAACCOUNT20170824001                                                                      ,656,428
talking131_common_city_attribute_桂林_METAACCOUNT20170824001                                                                      ,640,416
talking131_common_city_attribute_武汉_METAACCOUNT20170824001                                                                      ,704,477
talking131_common_city_attribute_沈阳_METAACCOUNT20170824001                                                                      ,672,445
talking131_common_city_attribute_济南_METAACCOUNT20170824001                                                                      ,672,444
talking131_common_city_attribute_海口_METAACCOUNT20170824001                                                                      ,680,456
talking131_common_city_attribute_海西蒙古族藏族自治州_METAACCOUNT20170824001                                                              ,696,452
talking131_common_city_attribute_深圳_METAACCOUNT20170824001                                                                      ,696,471
talking131_common_city_attribute_滁州_METAACCOUNT20170824001                                                                      ,664,441
talking131_common_city_attribute_澳门特别行政区_METAACCOUNT20170824001                                                                 ,712,472
talking131_common_city_attribute_烟台_METAACCOUNT20170824001                                                                      ,680,451
talking131_common_city_attribute_珠海_METAACCOUNT20170824001                                                                      ,648,425
talking131_common_city_attribute_石家庄_METAACCOUNT20170824001                                                                     ,672,445
talking131_common_city_attribute_福州_METAACCOUNT20170824001                                                                      ,688,465
talking131_common_city_attribute_绵阳_METAACCOUNT20170824001                                                                      ,648,425
talking131_common_city_attribute_苏州_METAACCOUNT20170824001                                                                      ,672,444
talking131_common_city_attribute_荆州_METAACCOUNT20170824001                                                                      ,664,441
talking131_common_city_attribute_蚌埠_METAACCOUNT20170824001                                                                      ,656,426
talking131_common_city_attribute_衡阳_METAACCOUNT20170824001                                                                      ,648,422
talking131_common_city_attribute_西宁_METAACCOUNT20170824001                                                                      ,672,443
talking131_common_city_attribute_西安_METAACCOUNT20170824001                                                                      ,680,456
talking131_common_city_attribute_贵阳_METAACCOUNT20170824001                                                                      ,688,459
talking131_common_city_attribute_赣州_METAACCOUNT20170824001                                                                      ,648,424
talking131_common_city_attribute_遵义_METAACCOUNT20170824001                                                                      ,680,453
talking131_common_city_attribute_邵阳_METAACCOUNT20170824001                                                                      ,688,465
talking131_common_city_attribute_郑州_METAACCOUNT20170824001                                                                      ,656,427
talking131_common_city_attribute_重庆_METAACCOUNT20170824001                                                                      ,680,451
talking131_common_city_attribute_金华_METAACCOUNT20170824001                                                                      ,680,455
talking131_common_city_attribute_长沙_METAACCOUNT20170824001                                                                      ,672,443
talking131_common_city_attribute_青岛_METAACCOUNT20170824001                                                                      ,672,444
talking131_common_city_attribute_香港特别行政区_METAACCOUNT20170824001                                                                 ,712,473
talking131_common_city_attribute_黄山_METAACCOUNT20170824001                                                                      ,656,426
talking131_common_province_attribute_上海_METAACCOUNT20170824001                                                                  ,712,483
talking131_common_province_attribute_云南_METAACCOUNT20170824001                                                                  ,680,452
talking131_common_province_attribute_北京_METAACCOUNT20170824001                                                                  ,680,454
talking131_common_province_attribute_台湾_METAACCOUNT20170824001                                                                  ,672,445
talking131_common_province_attribute_四川_METAACCOUNT20170824001                                                                  ,688,462
talking131_common_province_attribute_天津_METAACCOUNT20170824001                                                                  ,672,448
talking131_common_province_attribute_安徽_METAACCOUNT20170824001                                                                  ,712,485
talking131_common_province_attribute_山东_METAACCOUNT20170824001                                                                  ,712,482
talking131_common_province_attribute_山西_METAACCOUNT20170824001                                                                  ,648,421
talking131_common_province_attribute_广东_METAACCOUNT20170824001                                                                  ,720,492
talking131_common_province_attribute_广西_METAACCOUNT20170824001                                                                  ,672,443
talking131_common_province_attribute_新疆_METAACCOUNT20170824001                                                                  ,656,430
talking131_common_province_attribute_江苏_METAACCOUNT20170824001                                                                  ,696,471
talking131_common_province_attribute_江西_METAACCOUNT20170824001                                                                  ,704,474
talking131_common_province_attribute_河北_METAACCOUNT20170824001                                                                  ,680,456
talking131_common_province_attribute_河南_METAACCOUNT20170824001                                                                  ,672,447
talking131_common_province_attribute_浙江_METAACCOUNT20170824001                                                                  ,720,496
talking131_common_province_attribute_海南_METAACCOUNT20170824001                                                                  ,680,457
talking131_common_province_attribute_湖北_METAACCOUNT20170824001                                                                  ,712,484
talking131_common_province_attribute_湖南_METAACCOUNT20170824001                                                                  ,712,485
talking131_common_province_attribute_澳门_METAACCOUNT20170824001                                                                  ,680,455
talking131_common_province_attribute_甘肃_METAACCOUNT20170824001                                                                  ,672,446
talking131_common_province_attribute_福建_METAACCOUNT20170824001                                                                  ,696,471
talking131_common_province_attribute_贵州_METAACCOUNT20170824001                                                                  ,696,466
talking131_common_province_attribute_辽宁_METAACCOUNT20170824001                                                                  ,672,447
talking131_common_province_attribute_重庆_METAACCOUNT20170824001                                                                  ,680,453
talking131_common_province_attribute_陕西_METAACCOUNT20170824001                                                                  ,688,459
talking131_common_province_attribute_青海_METAACCOUNT20170824001                                                                  ,688,459
talking131_common_province_attribute_香港_METAACCOUNT20170824001                                                                  ,680,455
talking131_common_province_attribute_黑龙江_METAACCOUNT20170824001                                                                 ,688,458
